,time,open,high,low,close,volume,ticker
909,2021-10-18,12300,12500,12250,12350,13404000,POW
910,2021-10-19,12300,12500,12250,12300,10371700,POW
911,2021-10-20,12300,12400,12050,12300,13467100,POW
912,2021-10-21,12300,12300,12050,12050,13105800,POW
913,2021-10-22,12050,12200,12000,12100,10268400,POW
914,2021-10-25,12250,12400,12100,12250,13687600,POW
915,2021-10-26,12250,12400,12100,12350,8647600,POW
916,2021-10-27,12400,12500,12250,12400,16021900,POW
917,2021-10-28,12450,12950,12450,12750,28317600,POW
918,2021-10-29,12850,12900,12500,12650,15528700,POW
919,2021-11-01,13000,13300,12900,13100,32971900,POW
920,2021-11-02,13100,13100,12850,12850,20217000,POW
921,2021-11-03,12900,12950,12550,12600,22282500,POW
922,2021-11-04,12600,12800,12500,12650,12984900,POW
923,2021-11-05,12700,13200,12700,13000,19544900,POW
924,2021-11-08,13050,13350,13000,13100,19732600,POW
925,2021-11-09,13050,13150,12850,12850,15214600,POW
926,2021-11-10,12900,13300,12850,13100,23014100,POW
927,2021-11-11,13150,13250,12850,12900,16964600,POW
928,2021-11-12,12850,13150,12850,12950,12660300,POW
929,2021-11-15,13100,13850,12800,13850,44892800,POW
930,2021-11-16,14100,14350,13800,14050,29708400,POW
931,2021-11-17,14000,14350,13850,14150,16772500,POW
932,2021-11-18,14100,14950,14050,14650,31056300,POW
933,2021-11-19,14800,14800,13650,13950,32141600,POW
934,2021-11-22,13900,13950,13050,13050,23654100,POW
935,2021-11-23,13300,13800,13100,13800,15381900,POW
936,2021-11-24,13900,14000,13500,13600,13961800,POW
937,2021-11-25,13650,14200,13600,13850,18694800,POW
938,2021-11-26,13950,14000,13400,13550,18721500,POW
939,2021-11-29,13200,13650,13150,13450,15010600,POW
940,2021-11-30,13650,13900,13400,13500,14880000,POW
941,2021-12-01,13500,14150,13500,14000,18972500,POW
942,2021-12-02,14000,14650,14000,14150,22710300,POW
943,2021-12-03,14200,14350,13550,13550,16516800,POW
944,2021-12-06,13800,14300,13550,13900,21543500,POW
945,2021-12-07,14100,14850,14100,14850,29798800,POW
946,2021-12-08,15450,15700,15050,15100,41633300,POW
947,2021-12-09,15000,15600,14950,15450,26075800,POW
948,2021-12-10,15400,16350,15250,16250,38820900,POW
949,2021-12-13,16250,16550,15950,16200,31156200,POW
950,2021-12-14,16100,16950,15950,16600,26937900,POW
951,2021-12-15,16600,16800,16100,16100,25358200,POW
952,2021-12-16,16050,17200,16000,17200,41619500,POW
953,2021-12-17,17500,18000,17100,17100,29536500,POW
954,2021-12-20,17200,18250,16800,18250,38415800,POW
955,2021-12-21,18100,19500,17950,18700,36657800,POW
956,2021-12-22,18950,19500,18700,19000,28317600,POW
957,2021-12-23,19000,19350,17800,18500,44616000,POW
958,2021-12-24,18150,18350,17250,17250,68470100,POW
959,2021-12-27,17050,18450,16500,18450,32864200,POW
960,2021-12-28,18450,19200,18000,18350,24942600,POW
961,2021-12-29,18100,18700,17850,18000,21429000,POW
962,2021-12-30,18000,18300,17350,17450,23769100,POW
963,2021-12-31,17450,17900,17300,17500,15771300,POW
964,2022-01-04,17700,18700,17700,18700,20441700,POW
965,2022-01-05,19200,19950,19000,19000,38787800,POW
966,2022-01-06,18850,19800,18850,19250,27000500,POW
967,2022-01-07,19250,20350,19250,20150,32879500,POW
968,2022-01-10,20500,20800,18750,18750,31601600,POW
969,2022-01-11,19000,19400,18450,18650,32266400,POW
970,2022-01-12,18650,19200,17350,18150,42975500,POW
971,2022-01-13,18150,18650,16900,16900,39286800,POW
972,2022-01-14,16500,17800,16500,17700,21841200,POW
973,2022-01-17,17700,17700,16500,16500,31333400,POW
974,2022-01-18,15800,16400,15350,15400,27316100,POW
975,2022-01-19,15600,16100,15500,16050,14804200,POW
976,2022-01-20,16100,17100,15800,17000,13110700,POW
977,2022-01-21,17000,17150,16600,16650,15083600,POW
978,2022-01-24,16500,16500,15500,15500,19100700,POW
979,2022-01-25,15100,16550,15100,16550,14575700,POW
980,2022-01-26,16800,16850,16300,16300,10704700,POW
981,2022-01-27,16300,16400,16000,16400,7877600,POW
982,2022-01-28,16400,16950,16200,16800,13677000,POW
983,2022-02-07,17000,17950,16900,17850,21663200,POW
984,2022-02-08,17800,18150,17550,17900,18412600,POW
985,2022-02-09,17900,18150,17700,17800,12505600,POW
986,2022-02-10,17850,18800,17850,18550,30747500,POW
987,2022-02-10,17850,18800,17850,18550,30747500,POW
988,2022-02-11,18500,18700,18100,18300,14833800,POW
989,2022-02-14,17900,18350,17700,17700,18913400,POW
990,2022-02-15,17700,18150,17300,18100,18577300,POW
991,2022-02-16,18400,18600,18100,18200,14321700,POW
992,2022-02-17,18400,18950,18150,18600,34267000,POW
993,2022-02-18,18400,18800,18300,18550,18704500,POW
994,2022-02-21,18550,18700,18350,18400,18521400,POW
995,2022-02-22,18200,18250,17500,17800,37116500,POW
996,2022-02-23,17950,18600,17900,18150,16988300,POW
997,2022-02-24,18200,18400,17350,17750,23983800,POW
998,2022-02-25,18000,18150,17750,17850,12072000,POW
999,2022-02-28,17850,18000,17300,17350,28351900,POW
1000,2022-03-01,17250,17700,16850,17450,26541600,POW
1001,2022-03-02,17450,17900,17250,17450,13376100,POW
1002,2022-03-03,17450,17650,17100,17200,18767300,POW
1003,2022-03-04,17200,17600,17150,17300,15772500,POW
1004,2022-03-07,17200,17200,16900,17050,20154400,POW
1005,2022-03-08,17000,17500,16900,17200,18365200,POW
1006,2022-03-09,17300,17400,16750,16750,18666600,POW
1007,2022-03-10,17000,17150,16600,16600,13857500,POW
1008,2022-03-11,16400,16700,16100,16149,22346800,POW
1009,2022-03-14,16149,16200,15600,15650,16927900,POW
1010,2022-03-15,15700,16400,15650,16400,13518800,POW
1011,2022-03-16,16400,16700,16250,16300,8458000,POW
1012,2022-03-17,16300,16450,16250,16300,7348600,POW
1013,2022-03-18,16300,16450,16050,16100,11552900,POW
1014,2022-03-21,16200,16350,16100,16200,8155900,POW
1015,2022-03-22,16300,16500,16250,16500,13207500,POW
1016,2022-03-23,16600,17250,16550,16900,20680800,POW
1017,2022-03-24,16900,17100,16750,16800,8315300,POW
1018,2022-03-25,16800,16800,16600,16600,8554500,POW
1019,2022-03-28,16400,16500,15850,16050,15665500,POW
1020,2022-03-29,16050,16350,16050,16250,6043000,POW
1021,2022-03-30,16050,16300,15900,15950,10562100,POW
1022,2022-03-31,15950,16149,15850,15850,6965600,POW
1023,2022-04-01,15800,16149,15700,16000,8096000,POW
1024,2022-04-04,16149,16350,16100,16200,7392200,POW
1025,2022-04-05,16300,16600,16200,16350,9487000,POW
1026,2022-04-06,16300,16600,16149,16400,8752600,POW
1027,2022-04-07,16450,16950,16400,16650,23066300,POW
1028,2022-04-08,16650,16750,16200,16200,8847800,POW
1029,2022-04-12,16200,16300,15600,15600,10488800,POW
1030,2022-04-13,15700,15800,15300,15700,11796000,POW
1031,2022-04-14,15700,15850,15550,15550,6184400,POW
1032,2022-04-15,15500,15500,14500,14700,19545500,POW
1033,2022-04-18,14700,15050,14400,14500,10908100,POW
1034,2022-04-19,14500,14750,13500,13500,11657500,POW
1035,2022-04-20,13500,13800,13000,13050,16671300,POW
1036,2022-04-21,13000,13550,12550,13300,16254500,POW
1037,2022-04-22,13500,13750,12950,13350,9010700,POW
1038,2022-04-25,13450,13500,12450,12450,13769800,POW
1039,2022-04-26,12000,13000,11650,13000,12858100,POW
1040,2022-04-27,12850,13150,12700,12950,6915000,POW
1041,2022-04-28,12950,13150,12800,12800,5831000,POW
1042,2022-04-29,12800,13350,12700,13150,10360800,POW
1043,2022-05-04,13550,14050,13450,14050,20394300,POW
1044,2022-05-05,14450,14500,13900,14150,13093700,POW
1045,2022-05-06,13800,14450,13750,13900,11543100,POW
1046,2022-05-09,13600,13850,12950,12950,15383500,POW
1047,2022-05-10,12300,13300,12250,13300,11050700,POW
1048,2022-05-11,13400,13500,13050,13200,6896600,POW
1049,2022-05-12,13150,13250,12300,12300,10599900,POW
1050,2022-05-13,12350,12550,11450,11450,19896800,POW
1051,2022-05-16,12000,12250,11550,11600,9065600,POW
1052,2022-05-17,11650,12400,11600,12400,10158300,POW
1053,2022-05-18,12700,12900,12500,12650,11226900,POW
1054,2022-05-19,12200,13000,12200,12800,12282900,POW
1055,2022-05-20,12950,13200,12700,12800,10580000,POW
1056,2022-05-23,13000,13150,12550,12750,10742800,POW
1057,2022-05-24,12750,12850,12300,12850,9545900,POW
1058,2022-05-25,12900,13450,12850,13400,13931200,POW
1059,2022-05-26,13500,13500,13100,13150,10022600,POW
1060,2022-05-27,13200,13600,13100,13350,11357700,POW
1061,2022-05-30,13450,13600,13350,13450,9576000,POW
1062,2022-05-31,13400,13600,13300,13550,11418700,POW
1063,2022-06-01,13550,14200,13450,13950,19270100,POW
1064,2022-06-02,14000,14100,13500,13550,9044900,POW
1065,2022-06-03,13500,13650,13250,13500,9783700,POW
1066,2022-06-06,13500,14200,13200,13800,24932300,POW
1067,2022-06-07,13800,14750,13700,14750,38045400,POW
1068,2022-06-08,15300,15750,15100,15400,26255700,POW
1069,2022-06-09,15100,15900,15100,15900,22633000,POW
1070,2022-06-10,15550,15950,14850,15000,26983200,POW
1071,2022-06-13,14600,15800,14550,15250,40895700,POW
1072,2022-06-14,15200,15700,14800,15250,20958500,POW
1073,2022-06-15,15250,15450,14200,14500,24843000,POW
1074,2022-06-16,14800,15500,14300,15400,34414700,POW
1075,2022-06-17,15000,16350,14950,16100,37946700,POW
1076,2022-06-20,16200,16400,15000,15000,24827400,POW
1077,2022-06-21,14800,15150,13950,13950,32210000,POW
1078,2022-06-22,13800,14050,13000,13000,37401500,POW
1079,2022-06-23,12600,13900,12600,13900,17533200,POW
1080,2022-06-24,14050,14050,13550,13550,11086300,POW
1081,2022-06-27,13650,14100,13500,13850,13339200,POW
1082,2022-06-28,13850,14400,13750,13900,18126900,POW
1083,2022-06-29,13800,14050,13650,13750,11340100,POW
1084,2022-06-30,13900,14300,13600,13600,13179700,POW
1085,2022-07-01,13650,13850,13000,13600,15651400,POW
1086,2022-07-04,13800,13850,13400,13500,8954100,POW
1087,2022-07-05,13500,13600,12800,13000,21074400,POW
1088,2022-07-06,12800,13300,12800,12800,15064800,POW
1089,2022-07-07,12800,13000,12650,12800,9939600,POW
1090,2022-07-08,12950,13150,12900,13000,6824400,POW
1091,2022-07-11,12950,13000,12350,12500,13694400,POW
1092,2022-07-12,12500,13100,12500,12950,7991500,POW
1093,2022-07-13,12950,13250,12900,13000,7670200,POW
1094,2022-07-14,12850,13100,12850,13100,9878100,POW
1095,2022-07-15,13250,13300,13000,13000,11003100,POW
1096,2022-07-18,13050,13400,13000,13100,7615100,POW
1097,2022-07-19,13350,13600,13200,13450,14638800,POW
1098,2022-07-20,13650,13750,13400,13500,10633300,POW
1099,2022-07-21,13500,13550,13250,13350,8963000,POW
1100,2022-07-22,13400,13450,13050,13150,8481200,POW
1101,2022-07-25,13100,13300,13050,13150,7707200,POW
1102,2022-07-26,13150,13250,13000,13000,6413000,POW
1103,2022-07-27,13000,13100,12850,13100,5630000,POW
1104,2022-07-28,13250,13700,13150,13550,19451800,POW
1105,2022-07-29,13550,13700,13350,13350,10431600,POW
1106,2022-08-01,13350,13550,13300,13500,10610300,POW
1107,2022-08-02,13550,13900,13450,13750,17850500,POW
1108,2022-08-03,13700,13900,13550,13700,13621600,POW
1109,2022-08-04,13800,13800,13550,13600,9854300,POW
1110,2022-08-05,13550,14150,13450,14000,25259000,POW
1111,2022-08-08,14100,14250,13950,14000,10276100,POW
1112,2022-08-09,14050,14350,13950,14050,15230300,POW
1113,2022-08-10,14000,14150,13850,13950,10909900,POW
1114,2022-08-11,14100,14150,13700,13800,15627200,POW
1115,2022-08-12,13800,14100,13700,14000,10031700,POW
1116,2022-08-15,14100,14350,13950,14000,15095600,POW
1117,2022-08-16,14150,14250,13950,14100,10116600,POW
1118,2022-08-17,14200,14250,13900,13950,10690200,POW
1119,2022-08-18,13850,13950,13750,13800,11639800,POW
1120,2022-08-19,13800,13950,13500,13600,11859700,POW
1121,2022-08-22,13600,13750,13500,13650,8338200,POW
1122,2022-08-23,13650,13900,13600,13900,9776000,POW
1123,2022-08-24,13900,14250,13850,14050,15170100,POW
1124,2022-08-25,14100,14300,14000,14100,10613500,POW
1125,2022-08-26,14200,14550,14100,14250,25202400,POW
1126,2022-08-29,14000,14200,13600,13950,14427000,POW
1127,2022-08-30,14200,14200,13750,13850,11044700,POW
1128,2022-08-31,13750,14400,13750,14000,15219200,POW
1129,2022-09-05,14000,14250,14000,14000,10861000,POW
1130,2022-09-06,14150,14700,14050,14300,30632900,POW
1131,2022-09-07,14300,14500,14000,14000,17775200,POW
1132,2022-09-08,14150,14200,13700,13700,18270900,POW
1133,2022-09-09,13750,14200,13700,14050,17780200,POW
1134,2022-09-12,14200,14450,14100,14100,10727589,POW
1135,2022-09-13,14100,14300,13950,14150,11687500,POW
1136,2022-09-14,13900,14400,13900,14150,21305200,POW
1137,2022-09-15,14200,14750,14200,14450,26860000,POW
1138,2022-09-16,14450,14750,14200,14250,22946600,POW
1139,2022-09-19,14300,14350,13400,13500,25475100,POW
1140,2022-09-20,13600,13800,13450,13700,14242600,POW
1141,2022-09-21,13600,13700,13450,13450,12076900,POW
1142,2022-09-22,13350,13650,13200,13650,12987600,POW
1143,2022-09-23,13700,13700,13400,13400,10415400,POW
1144,2022-09-26,13250,13300,12650,12800,19015400,POW
1145,2022-09-27,12850,13250,12750,12950,9469600,POW
1146,2022-09-28,12950,13100,12650,12850,8810664,POW
1147,2022-09-29,13000,13100,12550,12550,8389564,POW
1148,2022-09-30,12500,12550,11950,12350,11446076,POW
1149,2022-10-03,12350,12400,11500,11500,10770978,POW
1150,2022-10-04,11800,11900,11500,11600,9868228,POW
1151,2022-10-05,11850,12200,11750,12100,6459506,POW
1152,2022-10-06,12150,12150,11400,11400,8615983,POW
1153,2022-10-07,11200,11500,10650,10650,20539925,POW
1154,2022-10-10,10300,11100,10300,11000,9892932,POW
1155,2022-10-11,11000,11000,10250,10250,12475213,POW
1156,2022-10-12,10300,10900,10200,10600,10735855,POW
1157,2022-10-13,10750,10750,10500,10600,6738526,POW
1158,2022-10-14,10900,11000,10750,10800,11403864,POW
1159,2022-10-17,10650,11150,10650,11150,11091748,POW
1160,2022-10-18,11300,11400,11000,11100,6346507,POW
1161,2022-10-19,11150,11200,10850,11000,6869364,POW
1162,2022-10-20,10900,11050,10750,10850,5222861,POW
1163,2022-10-21,10900,10900,10150,10300,11893409,POW
1164,2022-10-24,10450,10550,9750,9880,11415697,POW
1165,2022-10-25,9750,10300,9470,9970,10169750,POW
1166,2022-10-26,10050,10200,9960,10000,4823212,POW
1167,2022-10-27,10000,10500,10000,10400,6282271,POW
1168,2022-10-28,10500,10600,10300,10350,6176742,POW
1169,2022-10-31,10350,10350,9860,10350,10295514,POW
1170,2022-11-01,10350,10500,10250,10350,4934856,POW
1171,2022-11-02,10400,10400,10200,10200,6147120,POW
1172,2022-11-03,10050,10200,10000,10100,3667931,POW
1173,2022-11-04,10100,10100,9700,9800,7712358,POW
1174,2022-11-07,9800,9950,9740,9790,6364340,POW
1175,2022-11-08,9740,10450,9710,10450,10857773,POW
1176,2022-11-09,10650,10950,10600,10850,10437987,POW
1177,2022-11-10,10650,10800,10100,10250,12468704,POW
1178,2022-11-11,10600,10800,10300,10600,7779037,POW
1179,2022-11-14,10500,10550,9960,10300,7141980,POW
1180,2022-11-15,10100,10150,9580,9580,13384057,POW
1181,2022-11-16,8910,10150,8910,10100,11314117,POW
1182,2022-11-17,10100,10450,10000,10100,6967221,POW
1183,2022-11-18,10100,10250,9550,10100,8221191,POW
1184,2022-11-21,10100,10500,10100,10300,7638174,POW
1185,2022-11-22,10300,10800,10200,10350,11405745,POW
1186,2022-11-23,10400,10750,10350,10450,8056150,POW
1187,2022-11-24,10450,10600,10300,10600,4923985,POW
1188,2022-11-25,10750,10850,10550,10850,7833989,POW
1189,2022-11-28,10950,11300,10800,11300,13542831,POW
1190,2022-11-29,11300,11450,11000,11300,11268801,POW
1191,2022-11-30,11400,11750,11150,11650,11926692,POW
1192,2022-12-01,11850,11900,11200,11200,12495660,POW
1193,2022-12-02,11050,11700,11000,11700,11551267,POW
1194,2022-12-05,11950,11950,11500,11500,13748053,POW
1195,2022-12-06,11500,11550,10900,10900,12339116,POW
1196,2022-12-07,10900,11150,10750,10950,8785814,POW
1197,2022-12-08,11100,11350,11000,11200,7988680,POW
1198,2022-12-09,11300,11300,11050,11200,4895825,POW
1199,2022-12-12,11200,11550,11150,11150,9551864,POW
1200,2022-12-13,11200,11400,11000,11400,6696310,POW
1201,2022-12-14,11550,11550,11250,11400,8052169,POW
1202,2022-12-15,11300,11450,11250,11400,6407089,POW
1203,2022-12-16,11200,11500,11150,11450,7570661,POW
1204,2022-12-19,11350,11500,11050,11100,9355316,POW
1205,2022-12-20,11050,11150,10600,10700,9040449,POW
1206,2022-12-21,10800,10900,10400,10450,6048338,POW
1207,2022-12-22,10600,10850,10450,10700,6756097,POW
1208,2022-12-23,10600,11200,10600,10950,9760641,POW
1209,2022-12-26,11050,11100,10300,10300,6535841,POW
1210,2022-12-27,10500,10650,10350,10650,5247180,POW
1211,2022-12-28,10600,10750,10550,10650,3577812,POW
1212,2022-12-29,10650,10700,10500,10500,3099201,POW
1213,2022-12-30,10600,10750,10550,10650,3547874,POW
1214,2023-01-03,10600,11100,10600,11050,6101899,POW
1215,2023-01-04,11000,11150,10900,11000,6124412,POW
1216,2023-01-05,11000,11750,10950,11750,23641020,POW
1217,2023-01-06,11900,12200,11600,11750,15100315,POW
1218,2023-01-09,11850,12000,11400,11600,8657966,POW
1219,2023-01-10,11600,11750,11350,11700,6064180,POW
1220,2023-01-11,11700,11850,11600,11650,6158317,POW
1221,2023-01-12,11650,12100,11550,11750,7406103,POW
1222,2023-01-13,11900,12100,11750,11850,9289155,POW
1223,2023-01-16,12000,12000,11750,11850,4541290,POW
1224,2023-01-17,11900,12200,11850,12150,10914856,POW
1225,2023-01-18,12250,12300,12050,12150,6387123,POW
1226,2023-01-19,12100,12250,12000,12200,7465244,POW
1227,2023-01-27,12350,12450,12150,12200,7248361,POW
1228,2023-01-30,12250,12600,12100,12350,11218217,POW
1229,2023-01-31,12450,12500,12250,12400,7522522,POW
1230,2023-02-01,12550,12900,11950,11950,15664149,POW
1231,2023-02-02,12100,12100,11850,12000,7696099,POW
1232,2023-02-03,12150,12200,11850,12150,6478649,POW
1233,2023-02-06,12050,12600,11950,12550,9136691,POW
1234,2023-02-07,12600,12750,12050,12200,9293760,POW
1235,2023-02-08,12200,12350,12000,12250,4581222,POW
1236,2023-02-09,12250,12300,12000,12000,3870924,POW
1237,2023-02-09,12250,12300,12000,12000,3870924,POW
1238,2023-02-10,12100,12300,11950,12000,7573789,POW
1239,2023-02-13,11950,12150,11550,11700,6204160,POW
1240,2023-02-14,11800,11950,11750,11850,3556092,POW
1241,2023-02-15,11850,12050,11750,12000,5006540,POW
1242,2023-02-16,12100,12350,12050,12350,7977432,POW
1243,2023-02-17,12300,12500,12200,12400,8018757,POW
1244,2023-02-20,12400,12700,12350,12650,11235385,POW
1245,2023-02-21,12700,12700,12450,12450,9963972,POW
1246,2023-02-22,12350,12500,12000,12000,11103711,POW
1247,2023-02-23,12000,12200,11900,12200,7553646,POW
1248,2023-02-24,12250,12350,12000,12000,4373431,POW
1249,2023-02-27,11850,12100,11850,12000,6323098,POW
1250,2023-02-28,12100,12250,12000,12100,5104405,POW
1251,2023-03-01,12050,12350,11950,12350,5405182,POW
1252,2023-03-02,12350,12900,12350,12700,22747459,POW
1253,2023-03-03,12750,12850,12350,12350,7252817,POW
1254,2023-03-06,12450,12650,12350,12450,6098018,POW
1255,2023-03-07,12500,12750,12500,12550,7923882,POW
1256,2023-03-08,12500,12800,12450,12750,7744129,POW
1257,2023-03-09,12750,13200,12650,13000,20904880,POW
1258,2023-03-10,12900,13100,12850,12950,8923309,POW
1259,2023-03-13,12800,13150,12800,13150,13894783,POW
1260,2023-03-14,13000,13100,12700,12850,12246825,POW
1261,2023-03-15,13100,13550,12900,13500,16383140,POW
1262,2023-03-16,13400,13400,13150,13250,9366563,POW
1263,2023-03-17,13400,13450,13200,13400,10683654,POW
1264,2023-03-20,13300,13300,12800,12850,9786845,POW
1265,2023-03-21,13000,13300,12850,13200,5583793,POW
1266,2023-03-22,13300,13350,13100,13150,4002159,POW
1267,2023-03-23,13000,13200,12950,13200,4558997,POW
1268,2023-03-24,13200,13300,13050,13250,5339262,POW
1269,2023-03-27,13250,13450,13100,13300,6392279,POW
1270,2023-03-28,13400,13500,13250,13300,5289698,POW
1271,2023-03-29,13300,13400,13250,13350,3578249,POW
1272,2023-03-30,13450,13450,13050,13200,5763556,POW
1273,2023-03-31,13100,13350,13050,13200,6203033,POW
1274,2023-04-03,13300,13400,13100,13200,8999331,POW
1275,2023-04-04,13300,13600,13200,13500,11689039,POW
1276,2023-04-05,13500,13550,13300,13450,5963257,POW
1277,2023-04-06,13450,13450,13150,13150,10192903,POW
1278,2023-04-07,13200,13300,13050,13050,4738698,POW
1279,2023-04-10,13150,13450,13050,13350,12231644,POW
1280,2023-04-11,13400,13400,13200,13400,4909022,POW
1281,2023-04-12,13400,13900,13400,13650,16955441,POW
1282,2023-04-13,13700,14050,13450,13450,12102805,POW
1283,2023-04-14,13600,13650,13100,13100,6678323,POW
1284,2023-04-17,13200,13350,13150,13350,6057881,POW
1285,2023-04-18,13450,13500,13300,13500,4645063,POW
1286,2023-04-19,13500,13550,13100,13200,5670923,POW
1287,2023-04-20,13200,13350,13100,13150,3095828,POW
1288,2023-04-21,13150,13150,12650,12800,11794183,POW
1289,2023-04-24,12800,13000,12750,13000,3169931,POW
1290,2023-04-25,13100,13250,12800,12800,5456948,POW
1291,2023-04-26,12750,12850,12600,12800,4309076,POW
1292,2023-04-27,12800,13000,12800,12850,2966450,POW
1293,2023-04-28,13150,13200,13050,13100,6130882,POW
1294,2023-05-04,13050,13350,13000,13000,8154826,POW
1295,2023-05-05,13000,13150,12950,13050,4655917,POW
1296,2023-05-08,13150,13300,13100,13300,8133501,POW
1297,2023-05-09,13300,13400,13250,13350,5496628,POW
1298,2023-05-10,13350,13400,13250,13400,4862957,POW
1299,2023-05-11,13450,13550,13300,13300,6394054,POW
1300,2023-05-12,13250,13400,13200,13400,4865405,POW
1301,2023-05-15,13450,13450,13250,13300,5495394,POW
1302,2023-05-16,13450,13600,13400,13500,11138114,POW
1303,2023-05-17,13500,13600,13300,13300,5135798,POW
1304,2023-05-18,13350,13550,13300,13400,5727279,POW
1305,2023-05-19,13400,13800,13400,13500,11079631,POW
1306,2023-05-22,13600,13750,13500,13600,8671697,POW
1307,2023-05-23,13700,13900,13650,13650,12736334,POW
1308,2023-05-24,13750,13750,13500,13500,4873462,POW
1309,2023-05-25,13500,13650,13450,13450,5754475,POW
1310,2023-05-26,13550,13700,13500,13600,5886516,POW
1311,2023-05-29,13600,13800,13550,13600,6272890,POW
1312,2023-05-30,13650,13750,13550,13650,5710527,POW
1313,2023-05-31,13650,13850,13550,13650,11997974,POW
1314,2023-06-01,13700,13750,13550,13650,5146296,POW
1315,2023-06-02,13700,13750,13600,13650,6662420,POW
1316,2023-06-05,13700,14100,13650,13950,16794470,POW
1317,2023-06-06,14000,14000,13750,13800,6039257,POW
1318,2023-06-07,13900,13950,13750,13750,9268161,POW
1319,2023-06-08,13850,14200,13750,13800,15150989,POW
1320,2023-06-09,13850,13900,13700,13750,5124433,POW
1321,2023-06-12,13750,14050,13750,13900,7899782,POW
1322,2023-06-13,14050,14050,13750,13850,5755540,POW
1323,2023-06-14,13850,13950,13750,13750,6981593,POW
1324,2023-06-15,13750,13750,13550,13550,5863978,POW
1325,2023-06-16,13600,13750,13500,13500,7349770,POW
1326,2023-06-19,13550,13650,13500,13550,3466746,POW
1327,2023-06-20,13550,13650,13450,13600,3981418,POW
1328,2023-06-21,13600,13750,13550,13650,5541582,POW
1329,2023-06-22,13700,13850,13600,13750,8546664,POW
1330,2023-06-23,13850,13900,13650,13700,5243716,POW
1331,2023-06-26,13750,13750,13550,13650,4817605,POW
1332,2023-06-27,13650,13750,13550,13600,4677558,POW
1333,2023-06-28,13700,13900,13650,13800,8795900,POW
1334,2023-06-29,13700,13800,13550,13550,5219046,POW
1335,2023-06-30,13550,13600,13350,13400,6926326,POW
1336,2023-07-03,13400,13550,13300,13300,6066068,POW
1337,2023-07-04,13450,13450,13250,13400,5540616,POW
1338,2023-07-05,13450,13550,13400,13500,4852097,POW
1339,2023-07-06,13500,13550,13150,13250,6735200,POW
1340,2023-07-07,13250,13250,12900,13100,10148989,POW
1341,2023-07-10,13100,13250,13100,13200,5454900,POW
1342,2023-07-11,13250,13350,13150,13250,7514420,POW
1343,2023-07-12,13350,13400,13150,13250,4832463,POW
1344,2023-07-13,13300,13450,13250,13350,8295410,POW
1345,2023-07-14,13350,13400,13200,13300,7551086,POW
1346,2023-07-17,13400,13400,13250,13350,6168921,POW
1347,2023-07-18,13350,13550,13300,13500,9687241,POW
1348,2023-07-19,13550,13550,13300,13300,6086709,POW
1349,2023-07-20,13300,13300,13100,13300,9018090,POW
1350,2023-07-21,13300,13300,13100,13250,10104380,POW
1351,2023-07-24,13350,13400,13200,13300,8858714,POW
1352,2023-07-25,13400,13400,13200,13250,9177985,POW
1353,2023-07-26,13300,13800,13200,13550,27138116,POW
1354,2023-07-27,13600,13650,13300,13300,12302951,POW
1355,2023-07-28,13300,13600,13300,13550,16814903,POW
1356,2023-07-31,13650,13900,13550,13700,14507459,POW
1357,2023-08-01,13850,13850,13400,13450,14530503,POW
1358,2023-08-02,13500,13700,13400,13700,9706488,POW
1359,2023-08-03,13700,13700,13450,13500,8302614,POW
1360,2023-08-04,13500,13700,13400,13600,11432360,POW
1361,2023-08-07,13650,13800,13550,13700,11574595,POW
1362,2023-08-08,13750,14150,13750,14100,27978432,POW
1363,2023-08-09,14200,14200,13850,13900,10278456,POW
1364,2023-08-10,13950,14000,13750,13800,14457149,POW
1365,2023-08-11,13800,13900,13550,13650,10607370,POW
1366,2023-08-14,13800,13850,13650,13750,8762159,POW
1367,2023-08-15,13800,14150,13650,13900,12489183,POW
1368,2023-08-16,14000,14000,13750,13900,8362350,POW
1369,2023-08-17,13900,14100,13800,14000,14964258,POW
1370,2023-08-18,14050,14050,13050,13050,21146521,POW
1371,2023-08-21,13050,13150,12700,13000,9024081,POW
1372,2023-08-22,13000,13000,12300,12800,13995227,POW
1373,2023-08-23,12850,12950,12350,12350,13197976,POW
1374,2023-08-24,12500,12650,12350,12600,8289627,POW
1375,2023-08-25,12550,12700,12450,12500,6764813,POW
1376,2023-08-28,12600,12700,12500,12700,4817763,POW
1377,2023-08-29,12700,12750,12500,12600,8650293,POW
1378,2023-08-30,12650,12800,12600,12700,5478216,POW
1379,2023-08-31,12750,12800,12700,12800,7257494,POW
1380,2023-09-05,12850,13050,12800,13000,9231784,POW
1381,2023-09-06,13000,13100,12850,13000,6739977,POW
1382,2023-09-07,13100,13150,12900,12900,8437669,POW
1383,2023-09-08,12900,13000,12850,12850,10416947,POW
1384,2023-09-11,13000,13050,12700,12700,8197985,POW
1385,2023-09-12,12800,12950,12700,12900,3269000,POW
1386,2023-09-13,12950,13200,12900,12950,10781842,POW
1387,2023-09-14,13000,13000,12750,12750,6692462,POW
1388,2023-09-15,12800,13050,12750,12750,6494485,POW
1389,2023-09-18,12850,12850,12600,12650,5674414,POW
1390,2023-09-19,12700,12850,12500,12750,5472239,POW
1391,2023-09-20,12750,12850,12700,12800,3628466,POW
1392,2023-09-21,12800,12900,12650,12700,5687712,POW
1393,2023-09-22,12600,12650,12150,12300,9841938,POW
